2016-01-1,-16,762,ัย 2์/๑,-18,762,ัย 2์/๑
2016-01-2,-19,760,ย 1์/๑,-20,758,ย 1์/๑
2016-01-3,-12,745,ย 3์/๑,-14,745,ย 3์/๑
2016-01-4,-17,752,Þย 2์/๑,-17,755,Þย 2์/๑
2016-01-5,,,,-15,758,ุ
2016-01-6,-16,756,ย 4์/๑,-17,755,ย 4์/๑
2016-01-7,-16,752,ย 3์/๑,-14,751,ย 3์/๑
2016-01-8,-9,750,ย 3์/๑,-7,749,ย 3์/๑
2016-01-9,-6,740,ย 5์/๑,-3,737,ย 5์/๑
2016-01-10,,,,-6,738,ุ
2016-01-11,-12,744,ว 2์/๑,-15,747,ว 2์/๑
2016-01-12,-17,755,ว 1์/๑,-19,754,ว 1์/๑
2016-01-13,-11,747,ย 4์/๑,-9,746,ย 4์/๑
2016-01-14,-6,747,Þย 2์/๑,-7,746,Þย 2์/๑
2016-01-15,-5,749,ว 2์/๑,-4,750,ว 2์/๑
2016-01-16,-6,756,ัว 1์/๑,-13,758,ัว 1์/๑
2016-01-17,-12,755,ย 4์/๑,-8,753,ย 4์/๑
2016-01-18,-4,752,Þย 3์/๑,-4,751,Þย 3์/๑
2016-01-19,-7,743,ย 3์/๑,-5,742,ย 3์/๑
2016-01-20,-2,741,ย 1์/๑,-3,742,ย 1์/๑
2016-01-21,-8,754,Þว 4์/๑,-10,759,Þว 4์/๑
2016-01-22,-12,764,ย 3์/๑,-10,761,ย 3์/๑
2016-01-23,-6,758,Þย 2์/๑,-8,756,Þย 2์/๑
2016-01-24,-8,757,ัย 1์/๑,-13,758,ัย 1์/๑
2016-01-25,-19,756,ัว 2์/๑,-22,756,ัว 2์/๑
2016-01-26,-19,755,ัว 4์/๑,-22,756,ัว 4์/๑
2016-01-27,-17,755,ย 2์/๑,-20,755,ย 2์/๑
2016-01-28,-17,753,ย 2์/๑,-20,754,ย 2์/๑
2016-01-29,-11,745,Þย 3์/๑,-10,744,Þย 3์/๑
2016-01-30,-3,746,ว 1์/๑,-1,747,ว 1์/๑
2016-01-31,+1,749,Þ 1์/๑,0,749,Þ 1์/๑
2016-02-1,+2,744,Þ 3์/๑,0,746,Þ 3์/๑
2016-02-2,0,746,Þ 1์/๑,0,745,Þ 1์/๑
2016-02-3,0,740,Þว 2์/๑,0,738,Þว 2์/๑
2016-02-4,+2,743,ว 3์/๑,0,744,ว 3์/๑
2016-02-5,+1,745,ว 1์/๑,-1,747,ว 1์/๑
2016-02-6,-3,749,ว 1์/๑,-5,749,ว 1์/๑
2016-02-7,-2,753,ัว 2์/๑,-5,755,ัว 2์/๑
2016-02-8,-3,755,ว 2์/๑,-2,755,ว 2์/๑
2016-02-9,0,758,ว 2์/๑,-4,760,ว 2์/๑
2016-02-10,0,763,Þว 3์/๑,-4,764,Þว 3์/๑
2016-02-11,-7,765,ย 3์/๑,-8,765,ย 3์/๑
2016-02-12,-4,764,ย 2์/๑,-9,764,ย 2์/๑
2016-02-13,-3,761,ย 1์/๑,-8,759,ย 1์/๑
2016-02-14,-5,759,Þย 3์/๑,-7,759,Þย 3์/๑
2016-02-15,-5,760,ย 2์/๑,-5,761,ย 2์/๑
2016-02-16,-2,759,ย 3์/๑,-3,755,ย 3์/๑
2016-02-17,0,748,ัว 3์/๑,-3,749,ัว 3์/๑
2016-02-18,-2,753,ัย 3์/๑,-2,756,ัย 3์/๑
2016-02-19,0,761,ัย 2์/๑,-2,761,ัย 2์/๑
2016-02-20,+1,758,ย 3์/๑,-1,755,ย 3์/๑
2016-02-21,-4,750,ย 3์/๑,-4,749,ย 3์/๑
2016-02-22,-3,756,Þย 2์/๑,-5,754,Þย 2์/๑
2016-02-23,+3,749,Þว 1์/๑,+1,750,Þว 1์/๑
2016-02-24,+3,749,Þย 1์/๑,+1,749,Þย 1์/๑
2016-02-25,0,742,Þย 2์/๑,-1,741,Þย 2์/๑
2016-02-26,+3,749,ว 3์/๑,-1,753,ว 3์/๑
2016-02-27,+1,758,Þ 2์/๑,-1,757,Þ 2์/๑
2016-02-28,+1,758,ว 1์/๑,+1,760,ว 1์/๑
2016-02-29,+2,760,ุ,-4,758,ุ
2016-03-1,0,759,ัว 2์/๑,-3,761,ัว 2์/๑
2016-03-2,-2,757,ย 3์/๑,-1,754,ย 3์/๑
2016-03-3,0,750,Þย 1์/๑,0,749,Þย 1์/๑
2016-03-4,+3,747,ย 2์/๑,+2,746,ย 2์/๑
2016-03-5,+2,745,ว 1์/๑,+2,746,ว 1์/๑
2016-03-6,+3,751,ว 1์/๑,+2,753,ว 1์/๑
2016-03-7,+6,757,ุ,0,758,ุ
2016-03-8,+3,758,ัย 2์/๑,+3,758,ัย 2์/๑
2016-03-9,+2,756,ย 2์/๑,+1,756,ย 2์/๑
2016-03-10,+3,756,ย 3์/๑,0,756,ย 3์/๑
2016-03-11,+4,752,ย 1์/๑,+2,752,ย 1์/๑
2016-03-12,+6,749,ัว 2์/๑,+2,750,ัว 2์/๑
2016-03-13,+1,750,ัว 4์/๑,-2,750,ัว 4์/๑
2016-03-14,-2,749,ั 1์/๑,-3,749,ั 1์/๑
2016-03-15,-2,748,ั 2์/๑,-7,746,ั 2์/๑
2016-03-16,0,737,ว 3์/๑,-1,733,ว 3์/๑
2016-03-17,+2,734,ัว 2์/๑,-1,734,ัว 2์/๑
2016-03-18,+3,729,Þว 3์/๑,+1,728,Þว 3์/๑
2016-03-19,-4,728,ัว 4์/๑,-7,736,ัว 4์/๑
2016-03-20,-4,743,Þว 2์/๑,-7,744,Þว 2์/๑
2016-03-21,-2,745,ว 2์/๑,-5,746,ว 2์/๑
2016-03-22,-2,749,Þย 2์/๑,-4,749,Þย 2์/๑
2016-03-23,+4,746,Þย 3์/๑,+3,746,Þย 3์/๑
2016-03-24,+2,747,ว 1์/๑,0,748,ว 1์/๑
2016-03-25,+2,749,ย 3์/๑,+2,749,ย 3์/๑
2016-03-26,+6,746,ย 2์/๑,+4,744,ย 2์/๑
2016-03-27,+2,742,ัว 2์/๑,+2,743,ัว 2์/๑
2016-03-28,+3,748,ัว 2์/๑,+2,749,ัว 2์/๑
2016-03-29,+5,755,Þย 2์/๑,+2,755,Þย 2์/๑
2016-03-30,+6,754,ย 1์/๑,+2,753,ย 1์/๑
2016-03-31,+9,752,ัว 2์/๑,+4,751,ัว 2์/๑
2016-04-1,+4,742,ว 3์/๑,+4,742,ว 3์/๑
2016-04-2,+5,734,ย 3์/๑,+8,732,ย 3์/๑
2016-04-3,+6,737,Þว 3์/๑,+3,739,Þว 3์/๑
2016-04-4,+5,743,Þว 2์/๑,+4,743,Þว 2์/๑
2016-04-5,+5,742,ั 1์/๑,+2,743,ั 1์/๑
2016-04-6,+4,744,ัว 2์/๑,+2,746,ัว 2์/๑
2016-04-7,+6,749,ว 2์/๑,+2,750,ว 2์/๑
2016-04-8,+14,752,ั 1์/๑,+9,752,ั 1์/๑
2016-04-9,+17,754,Þ 2์/๑,+13,753,Þ 2์/๑
2016-04-10,+17,754,Þว 4์/๑,+12,753,Þว 4์/๑
2016-04-11,+19,750,Þว 3์/๑,+14,750,Þว 3์/๑
2016-04-12,+17,750,ัว 1์/๑,+11,751,ัว 1์/๑
2016-04-13,+20,749,Þว 2์/๑,+16,749,Þว 2์/๑
2016-04-14,+19,744,ย 3์/๑,+15,744,ย 3์/๑
2016-04-15,+22,743,Þว 2์/๑,+18,745,Þว 2์/๑
2016-04-16,+23,746,Þว 2์/๑,+19,746,Þว 2์/๑
2016-04-17,+18,744,ั 1์/๑,+13,744,ั 1์/๑
2016-04-18,+9,745,ั 2์/๑,+9,745,ั 2์/๑
2016-04-19,+15,741,ย 1์/๑,+12,740,ย 1์/๑
2016-04-20,+10,743,ว 3์/๑,+10,745,ว 3์/๑
2016-04-21,+11,742,Þย 3์/๑,+13,740,Þย 3์/๑
2016-04-22,+11,745,ว 3์/๑,+8,746,ว 3์/๑
2016-04-23,+9,742,Þว 2์/๑,+6,744,Þว 2์/๑
2016-04-24,,,,+9,754,ุ
2016-04-25,+18,754,ย 2์/๑,+15,753,ย 2์/๑
2016-04-26,+22,752,ย 3์/๑,+16,751,ย 3์/๑
2016-04-27,+20,749,ย 2์/๑,+16,751,ย 2์/๑
2016-04-28,+17,752,ย 4์/๑,+12,754,ย 4์/๑
2016-04-29,+15,756,ย 2์/๑,+12,757,ย 2์/๑
2016-04-30,+14,753,ย 3์/๑,+10,752,ย 3์/๑
2016-05-1,+10,749,ย 2์/๑,+9,750,ย 2์/๑
2016-05-2,+12,751,ย 3์/๑,+10,750,ย 3์/๑
2016-05-3,+15,749,ย 2์/๑,+10,749,ย 2์/๑
2016-05-4,+11,746,ัย 1์/๑,+11,746,ัย 1์/๑
2016-05-5,+19,747,ย 2์/๑,+15,749,ย 2์/๑
2016-05-6,+21,749,ย 2์/๑,+18,749,ย 2์/๑
2016-05-7,+23,749,ั 3์/๑,+18,750,ั 3์/๑
2016-05-8,+21,752,ั 1์/๑,+15,752,ั 1์/๑
2016-05-9,+19,754,ว 2์/๑,+17,752,ว 2์/๑
2016-05-10,+25,749,ว 4์/๑,+19,749,ว 4์/๑
2016-05-11,+22,751,ว 1์/๑,+18,749,ว 1์/๑
2016-05-12,+22,744,Þว 2์/๑,+15,743,Þว 2์/๑
2016-05-13,+10,742,ั 3์/๑,+7,743,ั 3์/๑
2016-05-14,+15,745,ัย 3์/๑,+10,746,ัย 3์/๑
2016-05-15,+8,747,ย 2์/๑,+8,748,ย 2์/๑
2016-05-16,+15,748,ย 3์/๑,+13,749,ย 3์/๑
2016-05-17,+18,750,Þย 3์/๑,+15,752,Þย 3์/๑
2016-05-18,+17,752,ย 3์/๑,+13,752,ย 3์/๑
2016-05-19,+24,751,ย 2์/๑,+20,750,ย 2์/๑
2016-05-20,+17,748,ว 1์/๑,+16,749,ว 1์/๑
2016-05-21,+20,748,ย 2์/๑,+14,749,ย 2์/๑
2016-05-22,+20,747,Þว 2์/๑,+16,748,Þว 2์/๑
2016-05-23,+21,751,ั 2์/๑,+17,751,ั 2์/๑
2016-05-24,+25,749,Þย 2์/๑,+22,749,Þย 2์/๑
2016-05-25,+29,748,Þย 2์/๑,+23,748,Þย 2์/๑
2016-05-26,+30,749,Þย 2์/๑,+21,749,Þย 2์/๑
2016-05-27,+29,751,ว 2์/๑,+21,751,ว 2์/๑
2016-05-28,+30,751,ว 2์/๑,+25,751,ว 2์/๑
2016-05-29,+30,750,ัย 1์/๑,+24,750,ัย 1์/๑
2016-05-30,+24,749,ัว 2์/๑,+21,748,ัว 2์/๑
2016-05-31,+17,751,ัย 3์/๑,+14,752,ัย 3์/๑
2016-06-1,,,,+15,752,ุ
2016-06-2,+21,749,ัว 2์/๑,+18,749,ัว 2์/๑
2016-06-3,+20,744,ัย 2์/๑,+19,743,ัย 2์/๑
2016-06-4,+18,743,ว 1์/๑,+17,743,ว 1์/๑
2016-06-5,+25,742,ว 4์/๑,+18,743,ว 4์/๑
2016-06-6,+22,743,Þว 3์/๑,+18,743,Þว 3์/๑
2016-06-7,+18,741,ว 4์/๑,+15,743,ว 4์/๑
2016-06-8,+12,745,ว 3์/๑,+12,746,ว 3์/๑
2016-06-9,+16,749,ว 3์/๑,+12,749,ว 3์/๑
2016-06-10,+20,750,ว 2์/๑,+13,750,ว 2์/๑
2016-06-11,+24,751,ว 2์/๑,+17,750,ว 2์/๑
2016-06-12,+26,748,Þว 2์/๑,+22,747,Þว 2์/๑
2016-06-13,+22,746,Þว 2์/๑,+20,747,Þว 2์/๑
2016-06-14,+22,749,ว 1์/๑,+20,749,ว 1์/๑
2016-06-15,+29,749,ว 1์/๑,+26,749,ว 1์/๑
2016-06-16,+31,750,ย 1์/๑,+27,751,ย 1์/๑
2016-06-17,+31,752,ัย 1์/๑,+26,753,ัย 1์/๑
2016-06-18,+29,753,ย 3์/๑,+23,752,ย 3์/๑
2016-06-19,+31,752,ว 2์/๑,+27,752,ว 2์/๑
2016-06-20,+30,752,ว 1์/๑,+24,753,ว 1์/๑
2016-06-21,+30,754,ั 2์/๑,+26,754,ั 2์/๑
2016-06-22,+31,752,ั 2์/๑,+23,752,ั 2์/๑
2016-06-23,+27,749,ัว 4์/๑,+23,749,ัว 4์/๑
2016-06-24,+26,749,ัว 3์/๑,+22,749,ัว 3์/๑
2016-06-25,+20,750,ว 1์/๑,+18,750,ว 1์/๑
2016-06-26,+22,748,Þย 1์/๑,+17,746,Þย 1์/๑
2016-06-27,+24,741,ว 2์/๑,+21,740,ว 2์/๑
2016-06-28,+19,744,ัว 4์/๑,+15,745,ัว 4์/๑
