2014-01-1,0,759,ว 1์/๑,-1,759,ว 1์/๑
2014-01-2,-1,758,ว 1์/๑,-2,759,ว 1์/๑
2014-01-3,-3,762,ั 1์/๑,-3,763,ั 1์/๑
2014-01-4,-8,765,ย 3์/๑,-8,764,ย 3์/๑
2014-01-5,-10,763,Þย 1์/๑,-11,762,Þย 1์/๑
2014-01-6,-12,759,Þ 2์/๑,-10,758,Þ 2์/๑
2014-01-7,-6,755,Þ 1์/๑,-6,756,Þ 1์/๑
2014-01-8,-3,751,Þ 2์/๑,+1,749,Þ 2์/๑
2014-01-9,0,745,ว 2์/๑,0,743,ว 2์/๑
2014-01-10,0,742,ว 1์/๑,0,743,ว 1์/๑
2014-01-11,+1,735,Þ 3์/๑,+1,735,Þ 3์/๑
2014-01-12,0,739,Þว 2์/๑,-1,741,Þว 2์/๑
2014-01-13,+1,736,Þ 3์/๑,+1,737,Þ 3์/๑
2014-01-14,0,740,Þว 2์/๑,-4,742,Þว 2์/๑
2014-01-15,-9,750,ว 3์/๑,-11,752,ว 3์/๑
2014-01-16,-10,753,ย 2์/๑,-8,747,ย 2์/๑
2014-01-17,-4,740,ว 4์/๑,-10,742,ว 4์/๑
2014-01-18,-11,747,ว 3์/๑,-15,747,ว 3์/๑
2014-01-19,-18,747,ั 2์/๑,-22,749,ั 2์/๑
2014-01-20,-19,755,ัว 3์/๑,-16,756,ัว 3์/๑
2014-01-21,-12,759,ว 2์/๑,-12,759,ว 2์/๑
2014-01-22,-13,758,ย 1์/๑,-19,758,ย 1์/๑
2014-01-23,-15,752,ย 3์/๑,-13,751,ย 3์/๑
2014-01-24,-10,750,ย 4์/๑,-10,750,ย 4์/๑
2014-01-25,-12,752,ย 3์/๑,-15,754,ย 3์/๑
2014-01-26,-17,754,ัว 2์/๑,-21,755,ัว 2์/๑
2014-01-27,-17,756,ว 2์/๑,-21,756,ว 2์/๑
2014-01-28,-22,759,ั 2์/๑,-26,760,ั 2์/๑
2014-01-29,-27,766,ั 2์/๑,-29,768,ั 2์/๑
2014-01-30,-23,773,ัว 2์/๑,-25,773,ัว 2์/๑
2014-01-31,-17,774,ว 1์/๑,-23,774,ว 1์/๑
2014-02-1,-20,775,ย 2์/๑,-26,776,ย 2์/๑
2014-02-2,-19,775,Þว 1์/๑,-22,773,Þว 1์/๑
2014-02-3,-16,761,ว 3์/๑,-15,758,ว 3์/๑
2014-02-4,-12,747,Þ 1์/๑,-12,745,Þ 1์/๑
2014-02-5,-16,750,ั 2์/๑,-19,752,ั 2์/๑
2014-02-6,-15,754,ั 1์/๑,-21,755,ั 1์/๑
2014-02-7,-19,758,Þย 2์/๑,-24,759,Þย 2์/๑
2014-02-8,-15,759,Þย 2์/๑,-16,759,Þย 2์/๑
2014-02-9,-13,761,ย 2์/๑,-14,761,ย 2์/๑
2014-02-10,-15,761,ย 2์/๑,-18,760,ย 2์/๑
2014-02-11,-13,760,Þย 2์/๑,-13,759,Þย 2์/๑
2014-02-12,-9,754,Þ 2์/๑,-8,753,Þ 2์/๑
2014-02-13,-1,753,Þ 1์/๑,-1,753,Þ 1์/๑
2014-02-14,+1,754,Þ 2์/๑,-1,755,Þ 2์/๑
2014-02-15,-3,754,Þย 2์/๑,-6,754,Þย 2์/๑
2014-02-16,-4,753,Þย 1์/๑,-5,752,Þย 1์/๑
2014-02-17,-5,748,Þ 2์/๑,-7,747,Þ 2์/๑
2014-02-18,-3,739,Þ 1์/๑,-2,738,Þ 1์/๑
