2012-01-1,-5,753,ย 2์/๑,-5,752,ย 2์/๑
2012-01-2,-6,751,ย 2์/๑,-7,750,ย 2์/๑
2012-01-3,-6,752,ย 1์/๑,-9,752,ย 1์/๑
2012-01-4,-11,749,Þ 2์/๑,-9,749,Þ 2์/๑
2012-01-5,-4,749,Þ 2์/๑,-2,749,Þ 2์/๑
2012-01-6,-1,754,Þ 3์/๑,-5,755,Þ 3์/๑
2012-01-7,-8,756,Þย 2์/๑,-9,758,Þย 2์/๑
2012-01-8,-10,759,Þย 3์/๑,-12,759,Þย 3์/๑
2012-01-9,-11,758,ย 4์/๑,-12,757,ย 4์/๑
2012-01-10,-11,753,ย 2์/๑,-11,752,ย 2์/๑
2012-01-11,-10,750,Þว 1์/๑,-12,750,Þว 1์/๑
2012-01-12,-10,749,Þ 2์/๑,-8,748,Þ 2์/๑
2012-01-13,-4,747,Þ 2์/๑,-4,747,Þ 2์/๑
2012-01-14,-3,749,Þย 2์/๑,-4,750,Þย 2์/๑
2012-01-15,-3,754,ย 2์/๑,-4,755,ย 2์/๑
2012-01-16,-6,754,Þย 3์/๑,-6,753,Þย 3์/๑
2012-01-17,-4,754,Þย 4์/๑,-4,757,Þย 4์/๑
2012-01-18,-7,758,ย 4์/๑,-9,758,ย 4์/๑
2012-01-19,-11,762,ย 2์/๑,-14,762,ย 2์/๑
2012-01-20,-13,764,ย 2์/๑,-15,764,ย 2์/๑
2012-01-21,-14,769,Þย 2์/๑,-15,769,Þย 2์/๑
2012-01-22,-12,769,ย 2์/๑,-14,769,ย 2์/๑
2012-01-23,-9,767,ย 2์/๑,-10,766,ย 2์/๑
2012-01-24,-6,763,ย 2์/๑,-7,762,ย 2์/๑
2012-01-25,-6,764,ย 2์/๑,-9,765,ย 2์/๑
2012-01-26,-8,770,ย 3์/๑,-10,771,ย 3์/๑
2012-01-27,-9,769,ัย 3์/๑,-10,767,ัย 3์/๑
2012-01-28,-10,765,ย 1์/๑,-14,766,ย 1์/๑
2012-01-29,-10,767,ัว 1์/๑,-15,766,ัว 1์/๑
2012-01-30,-16,766,ัย 2์/๑,-18,767,ัย 2์/๑
2012-01-31,-17,767,ย 4์/๑,-19,768,ย 4์/๑
2012-02-1,-19,772,ย 3์/๑,-21,773,ย 3์/๑
2012-02-2,-19,772,ย 2์/๑,-21,772,ย 2์/๑
2012-02-3,-19,777,ย 1์/๑,-24,779,ย 1์/๑
2012-02-4,-15,776,ั 2์/๑,-20,774,ั 2์/๑
2012-02-5,-14,770,ัย 2์/๑,-16,770,ัย 2์/๑
2012-02-7,-13,769,ย 2์/๑,-14,767,ย 2์/๑
2012-02-8,-13,760,ย 5์/๑,-11,758,ย 5์/๑
2012-02-9,-12,756,ย 3์/๑,-16,758,ย 3์/๑
2012-02-10,-17,762,Þย 2์/๑,-18,762,Þย 2์/๑
2012-02-11,-14,763,Þย 2์/๑,-16,764,Þย 2์/๑
2012-02-12,-17,766,ุ,-25,766,ุ
2012-02-13,-17,764,Þย 1์/๑,-18,764,Þย 1์/๑
2012-02-14,-13,764,ย 2์/๑,-14,763,ย 2์/๑
2012-02-15,-11,758,Þย 4์/๑,-14,757,Þย 4์/๑
2012-02-16,-10,758,Þย 2์/๑,-13,759,Þย 2์/๑
2012-02-17,-8,758,ย 3์/๑,-12,758,ย 3์/๑
2012-02-18,-9,760,Þย 2์/๑,-12,761,Þย 2์/๑
2012-02-19,-6,762,ัว 2์/๑,-11,763,ัว 2์/๑
2012-02-20,-6,765,ัว 2์/๑,-10,764,ัว 2์/๑
2012-02-21,-5,761,ว 1์/๑,-10,760,ว 1์/๑
2012-02-22,-10,757,Þ 2์/๑,-13,757,Þ 2์/๑
2012-02-23,-8,756,Þ 2์/๑,-13,755,Þ 2์/๑
2012-02-24,-8,751,Þย 3์/๑,-11,749,Þย 3์/๑
2012-02-25,-10,746,Þย 4์/๑,-10,746,Þย 4์/๑
2012-02-26,-9,745,ย 5์/๑,-10,745,ย 5์/๑
2012-02-27,-9,746,ย 4์/๑,-8,747,ย 4์/๑
2012-02-28,-3,749,ย 2์/๑,-3,749,ย 2์/๑
2012-02-29,-1,745,Þย 2์/๑,-2,745,Þย 2์/๑
2012-03-1,-3,744,Þย 2์/๑,-3,743,Þย 2์/๑
2012-03-2,-3,740,ย 2์/๑,-6,739,ย 2์/๑
2012-03-3,-4,736,ย 2์/๑,-6,737,ย 2์/๑
2012-03-4,-3,741,Þย 2์/๑,-6,743,Þย 2์/๑
2012-03-5,-3,740,ั 3์/๑,-5,740,ั 3์/๑
2012-03-6,-3,741,ย 2์/๑,-6,743,ย 2์/๑
2012-03-7,-6,746,ย 2์/๑,-9,746,ย 2์/๑
2012-03-8,-7,750,ย 2์/๑,-7,750,ย 2์/๑
2012-03-9,-6,749,Þย 2์/๑,-13,751,Þย 2์/๑
2012-03-10,-13,754,ย 2์/๑,-15,755,ย 2์/๑
2012-03-11,-10,756,Þย 1์/๑,-15,758,Þย 1์/๑
2012-03-12,-12,755,Þ 2์/๑,-16,753,Þ 2์/๑
2012-03-13,-11,740,ย 3์/๑,-10,737,ย 3์/๑
2012-03-14,-5,728,ย 3์/๑,-2,722,ย 3์/๑
2012-03-15,-1,736,ว 2์/๑,-5,739,ว 2์/๑
2012-03-16,-3,743,ัว 2์/๑,-8,745,ัว 2์/๑
2012-03-17,-6,743,ว 3์/๑,-6,742,ว 3์/๑
2012-03-18,+1,742,ว 4์/๑,+1,741,ว 4์/๑
2012-03-19,+6,747,ัว 1์/๑,-1,749,ัว 1์/๑
2012-03-20,0,743,Þ 3์/๑,0,743,Þ 3์/๑
2012-03-21,+1,737,Þว 5์/๑,0,739,Þว 5์/๑
2012-03-22,+3,742,ัว 2์/๑,-1,737,ัว 2์/๑
2012-03-23,0,742,ว 3์/๑,-4,742,ว 3์/๑
2012-03-24,-2,740,ั 2์/๑,-4,743,ั 2์/๑
2012-03-25,-1,747,ัว 3์/๑,-4,749,ัว 3์/๑
2012-03-26,-3,747,Þย 3์/๑,-3,737,Þย 3์/๑
2012-03-27,0,732,Þว 3์/๑,-1,734,Þว 3์/๑
2012-03-28,-3,738,ว 3์/๑,-5,742,ว 3์/๑
2012-03-29,-2,746,Þว 3์/๑,-4,746,Þว 3์/๑
2012-03-30,+2,741,Þว 5์/๑,+3,742,Þว 5์/๑
2012-03-31,+3,739,Þย 3์/๑,+1,738,Þย 3์/๑
2012-04-1,+3,736,Þ 2์/๑,+3,734,Þ 2์/๑
2012-04-2,+4,742,ว 3์/๑,+1,744,ว 3์/๑
2012-04-3,+2,745,Þว 3์/๑,+1,748,Þว 3์/๑
2012-04-4,+4,755,ว 3์/๑,0,756,ว 3์/๑
2012-04-5,+8,751,Þ 3์/๑,+7,749,Þ 3์/๑
2012-04-6,+3,749,ั 1์/๑,+1,749,ั 1์/๑
2012-04-7,+9,748,Þย 2์/๑,+7,746,Þย 2์/๑
2012-04-8,+12,743,Þย 3์/๑,+13,743,Þย 3์/๑
2012-04-9,+19,743,Þย 2์/๑,+15,742,Þย 2์/๑
2012-04-10,+22,746,Þย 2์/๑,+18,745,Þย 2์/๑
2012-04-11,+12,746,ว 4์/๑,+8,749,ว 4์/๑
2012-04-12,+14,750,ัย 2์/๑,+12,749,ัย 2์/๑
2012-04-13,+21,740,Þ 4์/๑,+14,743,Þ 4์/๑
2012-04-14,+17,749,ว 3์/๑,+14,750,ว 3์/๑
2012-04-15,+20,752,ัย 1์/๑,+17,751,ัย 1์/๑
2012-04-16,+25,748,Þย 2์/๑,+20,747,Þย 2์/๑
2012-04-17,+29,746,Þย 3์/๑,+23,745,Þย 3์/๑
2012-04-18,+25,744,Þว 3์/๑,+21,743,Þว 3์/๑
2012-04-19,+24,745,ัย 2์/๑,+19,746,ัย 2์/๑
2012-04-20,+25,747,ย 3์/๑,+21,747,ย 3์/๑
2012-04-21,+28,747,Þย 3์/๑,+22,747,Þย 3์/๑
2012-04-22,+17,746,ย 1์/๑,+16,746,ย 1์/๑
2012-04-23,+25,747,Þย 1์/๑,+21,746,Þย 1์/๑
2012-04-24,+22,747,ว 3์/๑,+16,749,ว 3์/๑
2012-04-25,+23,752,ัว 1์/๑,+15,752,ัว 1์/๑
2012-04-26,+25,751,ั 2์/๑,+19,752,ั 2์/๑
2012-04-27,+25,749,ว 1์/๑,+19,749,ว 1์/๑
2012-04-28,+24,750,ัว 2์/๑,+19,749,ัว 2์/๑
2012-04-29,+22,748,ว 3์/๑,+21,744,ว 3์/๑
2012-04-30,+6,743,ั 2์/๑,+7,745,ั 2์/๑
2012-05-1,+11,745,ั 2์/๑,+9,741,ั 2์/๑
2012-05-2,+14,740,ั 3์/๑,+8,744,ั 3์/๑
2012-05-3,+13,740,ว 2์/๑,+8,741,ว 2์/๑
2012-05-4,+18,741,ว 3์/๑,+10,746,ว 3์/๑
2012-05-5,+16,751,ว 1์/๑,+8,751,ว 1์/๑
2012-05-6,+21,751,Þ 3์/๑,+20,751,Þ 3์/๑
2012-05-7,+27,752,ว 2์/๑,+22,752,ว 2์/๑
