2013-01-1,-8,750,ว 1์/๑,-10,752,ว 1์/๑
2013-01-2,-10,756,ว 1์/๑,-12,755,ว 1์/๑
2013-01-3,-8,751,ย 2์/๑,-5,749,ย 2์/๑
2013-01-4,-1,744,ว 3์/๑,-1,745,ว 3์/๑
2013-01-5,-1,746,ว 2์/๑,-3,746,ว 2์/๑
2013-01-6,-5,748,ย 2์/๑,-4,748,ย 2์/๑
2013-01-7,-5,752,ย 2์/๑,-6,753,ย 2์/๑
2013-01-8,-8,752,ย 2์/๑,-9,751,ย 2์/๑
2013-01-9,-7,745,ั 3์/๑,-10,745,ั 3์/๑
2013-01-10,-10,747,ั 1์/๑,-13,747,ั 1์/๑
2013-01-11,-13,750,ุ,-17,751,ุ
2013-01-12,-16,753,ว 2์/๑,-18,753,ว 2์/๑
2013-01-13,-12,746,ว 2์/๑,-12,745,ว 2์/๑
2013-01-14,-10,746,ว 3์/๑,-11,747,ว 3์/๑
2013-01-15,-5,749,ว 2์/๑,-8,751,ว 2์/๑
2013-01-16,-7,753,ว 2์/๑,-9,753,ว 2์/๑
2013-01-17,-10,753,Þย 3์/๑,-10,754,Þย 3์/๑
2013-01-18,-7,751,Þย 3์/๑,-7,749,Þย 3์/๑
2013-01-19,-5,746,Þ 2์/๑,-4,746,Þ 2์/๑
2013-01-20,+1,743,Þ 1์/๑,+1,743,Þ 1์/๑
2013-01-21,-3,742,Þ 1์/๑,-3,739,Þ 1์/๑
2013-01-22,-9,738,ว 3์/๑,-14,741,ว 3์/๑
2013-01-23,-13,745,ว 2์/๑,-15,745,ว 2์/๑
2013-01-24,-11,743,ัย 2์/๑,-11,741,ัย 2์/๑
2013-01-25,-11,743,ว 3์/๑,-15,746,ว 3์/๑
2013-01-26,-12,756,ว 1์/๑,-19,758,ว 1์/๑
2013-01-27,-15,760,ว 2์/๑,-19,760,ว 2์/๑
2013-01-28,-14,761,ย 1์/๑,-18,762,ย 1์/๑
2013-01-29,-15,759,ย 2์/๑,-18,759,ย 2์/๑
2013-01-30,-13,757,ย 3์/๑,-11,756,ย 3์/๑
2013-01-31,-4,749,ย 4์/๑,-5,747,ย 4์/๑
2013-02-1,-5,743,ัว 1์/๑,-12,743,ัว 1์/๑
2013-02-2,-8,747,ย 1์/๑,-8,750,ย 1์/๑
2013-02-3,-3,754,Þย 1์/๑,-2,755,Þย 1์/๑
2013-02-4,-1,749,Þย 3์/๑,-2,745,Þย 3์/๑
2013-02-5,0,745,Þว 3์/๑,-1,747,Þว 3์/๑
2013-02-6,-1,754,ว 2์/๑,-5,756,ว 2์/๑
2013-02-7,-4,761,Þย 2์/๑,-7,761,Þย 2์/๑
2013-02-8,-5,763,Þย 2์/๑,-7,764,Þย 2์/๑
2013-02-9,-5,766,ย 2์/๑,-9,766,ย 2์/๑
2013-02-10,-6,764,Þย 2์/๑,-7,764,Þย 2์/๑
2013-02-11,-6,762,Þย 3์/๑,-8,762,Þย 3์/๑
2013-02-12,-4,761,Þย 2์/๑,-7,762,Þย 2์/๑
2013-02-13,-4,763,Þย 1์/๑,-8,763,Þย 1์/๑
2013-02-14,-6,765,ย 2์/๑,-9,764,ย 2์/๑
2013-02-15,-5,762,ย 3์/๑,-8,761,ย 3์/๑
2013-02-16,-6,757,ย 4์/๑,-6,755,ย 4์/๑
2013-02-17,-1,753,ย 3์/๑,-3,753,ย 3์/๑
2013-02-18,-5,750,Þย 2์/๑,-9,749,Þย 2์/๑
2013-02-19,-6,750,Þย 2์/๑,-9,751,Þย 2์/๑
2013-02-20,-9,753,ว 2์/๑,-13,754,ว 2์/๑
2013-02-21,-8,755,Þว 2์/๑,-10,755,Þว 2์/๑
2013-02-22,-8,753,ว 2์/๑,-12,753,ว 2์/๑
2013-02-23,-7,758,ัว 2์/๑,-12,760,ัว 2์/๑
2013-02-24,-4,758,Þว 3์/๑,-7,760,Þว 3์/๑
2013-02-25,-3,759,ว 3์/๑,-6,759,ว 3์/๑
2013-02-26,-2,758,ว 2์/๑,-5,755,ว 2์/๑
2013-02-27,-5,741,ว 3์/๑,-9,744,ว 3์/๑
2013-02-28,-9,743,Þว 6์/๑,-8,738,Þว 6์/๑
2013-04-1,+3,756,Þ 2์/๑,+4,756,Þ 2์/๑
2013-04-2,+11,755,Þ 2์/๑,+7,754,Þ 2์/๑
2013-04-3,+12,754,Þย 2์/๑,+10,753,Þย 2์/๑
2013-04-4,+13,753,ย 3์/๑,+6,754,ย 3์/๑
2013-04-5,+11,751,ย 3์/๑,+11,751,ย 3์/๑
2013-04-6,+18,744,Þว 3์/๑,+12,743,Þว 3์/๑
2013-04-7,+13,740,Þ 1์/๑,+9,739,Þ 1์/๑
2013-04-8,+5,744,ว 2์/๑,+3,745,ว 2์/๑
2013-04-9,+2,745,ั 2์/๑,+1,747,ั 2์/๑
2013-04-10,+8,751,ัย 4์/๑,+5,749,ัย 4์/๑
2013-04-11,+2,749,ัว 3์/๑,+1,751,ัว 3์/๑
2013-04-12,+2,753,ั 1์/๑,0,752,ั 1์/๑
2013-04-13,+1,753,ัว 3์/๑,0,754,ัว 3์/๑
2013-04-14,+2,755,ั 2์/๑,+2,757,ั 2์/๑
2013-04-15,+9,759,ั 2์/๑,+5,761,ั 2์/๑
2013-04-16,+13,759,ว 2์/๑,+11,757,ว 2์/๑
2013-04-17,+17,753,ัว 4์/๑,+12,754,ัว 4์/๑
2013-04-18,+18,753,ว 3์/๑,+16,752,ว 3์/๑
2013-04-19,+21,750,Þว 2์/๑,+13,750,Þว 2์/๑
2013-04-20,+23,748,ว 3์/๑,+12,747,ว 3์/๑
2013-04-21,+24,743,Þว 2์/๑,+19,743,Þว 2์/๑
2013-04-22,+17,743,ั 2์/๑,+12,744,ั 2์/๑
2013-04-23,+17,744,ั 3์/๑,+10,745,ั 3์/๑
2013-04-24,+15,744,ั 2์/๑,+12,743,ั 2์/๑
2013-04-25,+12,742,Þ 2์/๑,+9,742,Þ 2์/๑
2013-04-26,+8,737,ั 2์/๑,+8,739,ั 2์/๑
2013-04-27,+13,743,ว 4์/๑,+12,741,ว 4์/๑
2013-04-28,+15,742,ัว 2์/๑,+13,743,ัว 2์/๑
2013-04-29,+11,747,ัว 4์/๑,+9,752,ัว 4์/๑
2013-04-30,+15,756,ว 2์/๑,+13,754,ว 2์/๑
2013-05-1,+18,752,ัว 2์/๑,+15,751,ัว 2์/๑
2013-05-2,+18,754,ั 2์/๑,+9,756,ั 2์/๑
2013-05-3,+20,755,ว 3์/๑,+16,753,ว 3์/๑
2013-05-4,+18,753,ัย 2์/๑,+15,753,ัย 2์/๑
2013-05-5,+25,749,Þว 2์/๑,+23,747,Þว 2์/๑
2013-05-6,+19,743,ว 2์/๑,+11,746,ว 2์/๑
2013-05-7,+13,750,ั 4์/๑,+10,752,ั 4์/๑
2013-05-8,+18,752,ั 2์/๑,+10,751,ั 2์/๑
2013-05-9,+22,751,ัว 2์/๑,+13,752,ัว 2์/๑
2013-05-10,+23,750,Þว 4์/๑,+21,748,Þว 4์/๑
2013-05-11,+26,745,ว 4์/๑,+16,748,ว 4์/๑
2013-05-12,+23,747,Þย 2์/๑,+21,746,Þย 2์/๑
2013-05-13,+27,747,ัว 1์/๑,+22,748,ัว 1์/๑
2013-05-14,+28,748,Þย 1์/๑,+18,748,Þย 1์/๑
2013-05-15,+27,749,ัว 3์/๑,+18,750,ัว 3์/๑
2013-05-16,+31,750,ว 2์/๑,+23,750,ว 2์/๑
2013-05-17,+27,750,ัว 3์/๑,+20,750,ัว 3์/๑
2013-05-18,+21,749,ัว 3์/๑,+15,749,ัว 3์/๑
2013-05-19,+16,751,ัย 3์/๑,+12,752,ัย 3์/๑
2013-05-20,+20,749,ว 3์/๑,+16,746,ว 3์/๑
2013-05-21,+16,745,ั 3์/๑,+11,747,ั 3์/๑
2013-05-22,+15,751,ัว 2์/๑,+13,751,ัว 2์/๑
2013-05-23,+15,753,Þย 2์/๑,+14,754,Þย 2์/๑
2013-05-24,+23,754,Þย 3์/๑,+20,753,Þย 3์/๑
2013-05-25,+28,751,Þ 2์/๑,+23,751,Þ 2์/๑
2013-05-26,+29,749,Þ 2์/๑,+25,748,Þ 2์/๑
2013-05-27,+28,748,ัว 1์/๑,+24,748,ัว 1์/๑
2013-05-28,+29,747,ัย 2์/๑,+26,748,ัย 2์/๑
2013-05-29,+24,750,ว 2์/๑,+19,749,ว 2์/๑
2013-05-30,+27,746,ย 3์/๑,+18,746,ย 3์/๑
2013-05-31,+21,745,Þย 2์/๑,+18,745,Þย 2์/๑
2013-06-1,+19,746,ย 1์/๑,+18,745,ย 1์/๑
